date,Suhu rata-rata,Suhu maksimum,Suhu minimum,Kelembapan udara,Kecepatan angin,kecamatan
3/29/2024,25.98,29.85,23.19,84.06,0.8,Dewantara
3/30/2024,25.74,29.13,23.86,86.63,0.82,Dewantara
3/31/2024,26.22,30.7,23.67,85.99,0.92,Dewantara
4/1/2024,25.88,29.32,23.71,87.13,0.84,Dewantara
4/2/2024,26.36,30.13,23.94,85.25,0.82,Dewantara
4/3/2024,26.47,29.71,24.41,87.25,0.83,Dewantara
4/4/2024,25.84,28.74,23.9,90.31,1.1,Dewantara
4/5/2024,26.11,29.68,23.38,85.66,0.95,Dewantara
4/6/2024,26.87,30.17,24.44,87.13,0.9,Dewantara
4/7/2024,26.58,29.87,24.2,87.95,1.08,Dewantara
4/8/2024,25.56,28.42,23.26,86.99,0.73,Dewantara
4/9/2024,25.77,28.93,23.7,84.72,0.77,Dewantara
4/10/2024,24.86,27.84,22.25,89.38,0.8,Dewantara
4/11/2024,25.69,29.06,22.61,86.71,1.17,Dewantara
4/12/2024,25.99,30.83,22.11,84.67,1.1,Dewantara
4/13/2024,25.86,29.2,23.23,85.49,0.89,Dewantara
4/14/2024,25.8,29.4,23.19,84.3,0.92,Dewantara
4/15/2024,25.94,29.2,23.29,86.57,0.89,Dewantara
4/16/2024,25.9,29.19,23.77,89.15,0.98,Dewantara
4/17/2024,25.87,28.71,23.99,87.13,0.76,Dewantara
4/18/2024,25.73,28.18,23.66,92.25,1.09,Dewantara
4/19/2024,25.4,27.64,23.57,90.3,1.04,Dewantara
4/20/2024,25.77,29.8,22.9,87.35,0.89,Dewantara
4/21/2024,26.05,30.41,22.82,84.79,1,Dewantara
4/22/2024,25.72,27.68,23.87,91.81,1.17,Dewantara
4/23/2024,25.91,29.83,22.85,87.54,1.06,Dewantara
4/24/2024,26.11,28.93,23.93,89.54,0.88,Dewantara
4/25/2024,26.89,30.21,24.52,81.96,0.66,Dewantara
4/26/2024,26.54,29.7,24.13,86,0.83,Dewantara
4/27/2024,26.53,29.44,24.64,85.96,0.75,Dewantara
4/28/2024,26.52,29.59,24.67,86.04,0.76,Dewantara
4/29/2024,26.93,29.85,24.09,84.83,0.73,Dewantara
4/30/2024,27.32,29.99,25.65,86.65,0.61,Dewantara
5/1/2024,26.19,28.8,24.78,90.43,0.73,Dewantara
5/2/2024,26.4,29.42,24.71,88.48,0.77,Dewantara
5/3/2024,26.79,30.52,24.2,87.95,0.9,Dewantara
5/4/2024,26.45,29.73,24.12,88.76,0.79,Dewantara
5/5/2024,26.56,29.79,24.26,87.15,0.92,Dewantara
5/6/2024,27.22,30.98,24.42,82.38,0.82,Dewantara
5/7/2024,26.12,28.97,24.51,89.63,0.94,Dewantara
5/8/2024,26.76,30.08,24.73,83.29,0.74,Dewantara
5/9/2024,26.6,29.62,24.07,86.06,0.72,Dewantara
5/10/2024,26.29,28.47,25.05,88.22,0.68,Dewantara
5/11/2024,25.91,27.62,24.39,93.72,1.03,Dewantara
5/12/2024,25.42,26.8,24.25,96.71,1.09,Dewantara
5/13/2024,25.66,27.51,23.69,84.36,0.42,Dewantara
5/14/2024,26.4,29.68,23.87,83,0.73,Dewantara
5/15/2024,26.13,29.39,24.16,85.95,0.67,Dewantara
5/16/2024,26.04,29.34,23.87,89.25,0.82,Dewantara
5/17/2024,25.98,28.96,23.89,90.1,0.83,Dewantara
5/18/2024,25.81,28.19,24.14,90.92,0.55,Dewantara
5/19/2024,25.78,28.25,24.16,92.85,0.73,Dewantara
5/20/2024,25.96,29.01,24.36,90.09,0.58,Dewantara
5/21/2024,25.61,28.99,23.64,89.85,0.49,Dewantara
5/22/2024,25.09,28.72,22.37,91.09,0.94,Dewantara
5/23/2024,25.43,29.36,21.41,81.25,0.86,Dewantara
5/24/2024,26.15,29.7,23.37,82.34,0.75,Dewantara
5/25/2024,26.3,29.37,22.77,80.98,0.65,Dewantara
5/26/2024,26.19,28.81,24.01,85.25,0.67,Dewantara
5/27/2024,26.39,29.89,22.74,79.6,0.69,Dewantara
5/28/2024,25.95,29.12,23.13,85.55,0.67,Dewantara
5/29/2024,26.61,29.95,23.45,83.68,0.55,Dewantara
5/30/2024,26.37,29.19,23.95,85.28,0.55,Dewantara
5/31/2024,25.01,27.34,23.5,92.26,0.43,Dewantara
6/1/2024,25.24,28.98,22.69,85.47,0.48,Dewantara
6/2/2024,25.66,28.59,22.62,79.61,0.43,Dewantara
6/3/2024,26.12,28.73,23.99,81.24,0.44,Dewantara
6/4/2024,27,30.35,24.6,81.3,0.57,Dewantara
6/5/2024,26.11,29.03,24.16,84.87,0.58,Dewantara
6/6/2024,25.37,28.61,22.28,81.74,0.68,Dewantara
6/7/2024,25.64,28.49,23.63,86.88,0.67,Dewantara
6/8/2024,25.78,28.7,23.57,86.99,0.89,Dewantara
6/9/2024,25.52,29.57,22.19,85.25,0.96,Dewantara
6/10/2024,25.08,28.51,21.83,83.78,0.75,Dewantara
6/11/2024,25.56,29.3,22.35,79.6,0.67,Dewantara
6/12/2024,26.1,29.63,22.84,78.87,0.55,Dewantara
6/13/2024,25.89,29.49,22.87,82.37,0.63,Dewantara
6/14/2024,25.7,28.72,23.24,86.26,0.6,Dewantara
6/15/2024,25.13,27.87,23.02,91.92,0.88,Dewantara
6/16/2024,24.49,28.22,21.63,89.36,1.1,Dewantara
6/17/2024,24.61,26.69,22.68,86.8,0.67,Dewantara
6/18/2024,25.32,28.65,22.9,84.14,0.75,Dewantara
6/19/2024,24.92,27.91,22.87,89.58,0.58,Dewantara
6/20/2024,25.19,27.74,23.14,86.19,0.71,Dewantara
6/21/2024,24.33,27.72,21.9,87.08,1.19,Dewantara
6/22/2024,24.38,28.34,21.05,78.26,0.94,Dewantara
6/23/2024,24.37,28.02,20.94,86.71,0.68,Dewantara
6/24/2024,24.73,27.4,22,86.03,0.61,Dewantara
6/25/2024,25.35,28.78,22.32,82.15,0.66,Dewantara
6/26/2024,25.3,28.29,22.68,86.46,0.68,Dewantara
6/27/2024,25.43,28.55,23.1,89.58,0.61,Dewantara
6/28/2024,25.71,28.98,22.48,82.43,0.65,Dewantara
6/29/2024,25.55,27.91,24.04,85.72,0.9,Dewantara
6/30/2024,23.92,26.79,21.21,88.78,0.8,Dewantara
7/1/2024,24.89,28,22.43,82.95,0.55,Dewantara
7/2/2024,25.05,28.51,22.16,82.04,0.76,Dewantara
7/3/2024,25.1,29.44,20.85,78.61,0.64,Dewantara
7/4/2024,24,26.73,22.16,84.2,0.6,Dewantara
7/5/2024,23.98,26.45,21.23,85.49,0.77,Dewantara
7/6/2024,24.53,27.21,22.79,89.34,1.05,Dewantara
7/7/2024,24.79,28.65,22.01,87.82,1.15,Dewantara
7/8/2024,24.72,28.15,21.48,84.15,0.76,Dewantara
7/9/2024,24.74,26.93,23.19,91.75,0.85,Dewantara
7/10/2024,23.94,27.73,20.96,85.87,0.59,Dewantara
7/11/2024,25.16,29.01,22.2,83.81,0.54,Dewantara
7/12/2024,24.95,28.69,21.88,82.6,0.7,Dewantara
7/13/2024,24.98,29.07,21.08,78.33,0.61,Dewantara
7/14/2024,23.82,27.89,20.37,82.91,1,Dewantara
7/15/2024,24.66,29.74,19.76,79.58,0.86,Dewantara
7/16/2024,25.53,28.74,22.71,83.2,0.72,Dewantara
7/17/2024,25.3,29.02,22.03,81.99,0.62,Dewantara
7/18/2024,24.22,27.13,21.65,85.06,0.69,Dewantara
7/19/2024,24.47,28.24,20.71,86.34,0.71,Dewantara
7/20/2024,25.44,28.21,22.11,82.45,0.52,Dewantara
7/21/2024,26.13,29.05,23.4,84.79,0.6,Dewantara
7/22/2024,26.46,29.69,23.83,82.8,0.59,Dewantara
7/23/2024,26.03,29.82,22.54,81.63,0.57,Dewantara
7/24/2024,25.75,30.28,22.31,81.1,0.87,Dewantara
7/25/2024,24.97,28.33,22.54,80.34,1,Dewantara
7/26/2024,24.96,29.08,21.32,81.03,0.7,Dewantara
7/27/2024,24.99,27.92,22.29,85.72,0.53,Dewantara
7/28/2024,25.3,28.6,22.9,84.41,0.56,Dewantara
7/29/2024,24.98,28.37,22.58,87.35,0.49,Dewantara
7/30/2024,25.14,28.76,22.9,86.05,0.48,Dewantara
7/31/2024,25.71,28.89,22.88,82.87,0.63,Dewantara
8/1/2024,25.41,29.2,22.19,82.5,0.57,Dewantara
8/2/2024,25.59,27.92,23.96,84.61,0.56,Dewantara
8/3/2024,25.28,27.78,23.58,90.6,0.75,Dewantara
8/4/2024,24.42,25.84,23.03,92.01,0.83,Dewantara
8/5/2024,24.08,26.98,22.2,88.52,0.73,Dewantara
8/6/2024,23.97,26.65,22.1,91.7,0.97,Dewantara
8/7/2024,24.84,28.22,22.3,86.72,0.67,Dewantara
8/8/2024,25.49,28.44,22.7,86.01,0.76,Dewantara
8/9/2024,24.87,27.74,23.09,91.03,0.91,Dewantara
8/10/2024,24.28,27.31,22.52,90.71,0.84,Dewantara
8/11/2024,24.17,25.73,22.89,95.41,1.2,Dewantara
8/12/2024,24.89,28.18,22.12,84.83,0.61,Dewantara
8/13/2024,25.63,28.57,23.27,84.29,0.72,Dewantara
8/14/2024,25.3,28.32,22.75,86.21,0.83,Dewantara
8/15/2024,25.12,27.27,23.65,90.69,0.73,Dewantara
8/16/2024,26,30.23,23.02,84.41,0.67,Dewantara
8/17/2024,25.79,29.03,23.61,86.38,0.74,Dewantara
8/18/2024,25.04,27.92,22.73,86.99,0.63,Dewantara
8/19/2024,23.91,25.88,22.46,94.91,1.12,Dewantara
8/20/2024,24.23,27.21,21.52,85.55,0.9,Dewantara
8/21/2024,24.68,27.86,22.46,87.5,0.78,Dewantara
8/22/2024,24.95,28.57,22.76,84.24,0.77,Dewantara
8/23/2024,24.27,27.78,21.66,87.22,0.96,Dewantara
8/24/2024,24.49,27.41,22.25,88.95,0.89,Dewantara
8/25/2024,23.75,25.45,22.22,93.98,1.5,Dewantara
8/26/2024,23.81,26.94,21.61,90.01,1.11,Dewantara
8/27/2024,23.95,27.57,21.24,89.49,1.31,Dewantara
8/28/2024,23.58,27.43,20.66,84.97,0.8,Dewantara
8/29/2024,24.39,28.77,20.28,81.61,0.7,Dewantara
8/30/2024,24.58,28.51,21.12,81.86,0.7,Dewantara
8/31/2024,24.86,28.35,22.3,84.6,0.65,Dewantara
9/1/2024,25.53,28.65,23.1,83.58,0.63,Dewantara
9/2/2024,25.07,28.57,22.24,89.34,0.72,Dewantara
9/3/2024,24.23,28.08,21.56,89.62,0.85,Dewantara
9/4/2024,25.01,29.95,21.35,86.38,0.88,Dewantara
9/5/2024,24.72,28.08,22.1,84.45,0.91,Dewantara
9/6/2024,24.98,29.11,21.49,88.25,0.89,Dewantara
9/7/2024,24.33,25.93,23.1,92.08,0.76,Dewantara
9/8/2024,24.71,28.59,22.07,86.93,0.76,Dewantara
9/9/2024,25.15,28.76,22.41,83.33,0.93,Dewantara
9/10/2024,25.18,29.57,21.19,83.03,0.94,Dewantara
9/11/2024,25.43,29.58,21.83,81.42,0.91,Dewantara
9/12/2024,24.91,29.05,21.81,85.97,1.15,Dewantara
9/13/2024,24.39,28.09,22.04,86.84,0.83,Dewantara
9/14/2024,24.18,28.33,21.4,84.61,0.74,Dewantara
9/15/2024,23.51,27.02,20.76,86.97,0.94,Dewantara
9/16/2024,23.51,27.54,20.38,86.86,1.25,Dewantara
9/17/2024,23.53,27.02,20.88,89.22,1.41,Dewantara
9/18/2024,23.75,27.32,21.16,86.28,1.46,Dewantara
9/19/2024,23.79,27.59,21.05,85.21,1.21,Dewantara
9/20/2024,23.06,26.37,20.6,91.11,0.98,Dewantara
9/21/2024,23.84,26.96,21.09,85.88,0.75,Dewantara
9/22/2024,24.86,29.36,21.63,84.33,0.7,Dewantara
9/23/2024,24.66,28.29,22.47,87.21,0.74,Dewantara
9/24/2024,24.25,27.33,21.7,84,0.81,Dewantara
9/25/2024,24.74,27.69,22.84,84.23,0.6,Dewantara
9/26/2024,24.87,28.92,21.3,85.64,0.97,Dewantara
9/27/2024,24.99,28.64,22.45,85.17,0.78,Dewantara
9/28/2024,24.24,27.07,22.58,89.68,0.54,Dewantara
9/29/2024,24.11,26.47,22.41,91.23,0.56,Dewantara
9/30/2024,23.9,26.06,22.17,92.86,0.98,Dewantara
10/1/2024,24.31,27.39,21.68,88.01,0.87,Dewantara
10/2/2024,25.61,29.39,23.12,85.96,1.05,Dewantara
10/3/2024,24.37,27.08,22.29,89.74,1.08,Dewantara
10/4/2024,23.89,27.32,22,89.03,0.68,Dewantara
10/5/2024,23.25,25.69,21.9,92.61,0.86,Dewantara
10/6/2024,23.44,25.6,21.82,93.72,0.9,Dewantara
10/7/2024,24.47,27.99,22.56,89.77,0.82,Dewantara
10/8/2024,24.06,25.9,22.95,93.34,0.83,Dewantara
10/9/2024,24.57,27.99,22.58,90.34,1.09,Dewantara
10/10/2024,24.5,27.27,22.58,91.94,1.13,Dewantara
10/11/2024,24.88,28.7,22.34,90.01,0.99,Dewantara
10/12/2024,24.71,28.11,22.78,89.38,0.72,Dewantara
10/13/2024,24.46,27.43,22.75,88.88,0.37,Dewantara
10/14/2024,24.06,27.31,22.12,89.27,0.45,Dewantara
10/15/2024,24.31,27.64,21.91,85.44,0.75,Dewantara
10/16/2024,25.65,29.75,22.5,82.38,0.62,Dewantara
10/17/2024,24.76,26.85,22.93,89.54,0.52,Dewantara
10/18/2024,23.79,26.94,21.36,86.71,0.62,Dewantara
10/19/2024,24.24,28.27,20.9,80.09,0.76,Dewantara
10/20/2024,24.43,29.53,20.19,81.98,0.84,Dewantara
10/21/2024,25.11,29.23,21.42,78.73,0.63,Dewantara
10/22/2024,25.12,29.05,21.72,79.39,0.83,Dewantara
10/23/2024,25.2,29.51,21.93,84.28,0.74,Dewantara
10/24/2024,24.64,27.66,22.41,90.06,1.22,Dewantara
10/25/2024,24.42,28.72,21.64,86.27,1.06,Dewantara
10/26/2024,25.08,29.69,21.14,85.27,1.3,Dewantara
10/27/2024,25.33,29.97,21.62,84.04,1.31,Dewantara
10/28/2024,25.14,29.89,21.31,84.79,1.22,Dewantara
10/29/2024,25.01,29.17,21.75,84.61,0.77,Dewantara
10/30/2024,25.04,28.8,22.02,84.78,0.66,Dewantara
10/31/2024,24.88,29.86,21.04,81.9,0.71,Dewantara
11/1/2024,24.76,28.55,21.92,82.01,0.71,Dewantara
11/2/2024,24.72,28.68,21.63,85.44,0.99,Dewantara
11/3/2024,24.86,28.97,21.66,86.48,0.92,Dewantara
11/4/2024,24.28,27.23,22.33,89.2,1,Dewantara
11/5/2024,23.38,24.85,22.24,93.54,0.75,Dewantara
11/6/2024,23.61,26.65,21.71,89.36,0.69,Dewantara
11/7/2024,24.49,28.11,22.32,87.26,0.65,Dewantara
11/8/2024,24.4,27.13,21.92,84.33,0.49,Dewantara
11/9/2024,24.58,27.09,22.57,89.4,0.86,Dewantara
11/10/2024,24.56,28.62,21.67,85.18,0.67,Dewantara
11/11/2024,24.68,27.76,22.63,88.66,0.9,Dewantara
11/12/2024,24.06,25.61,23.23,92.45,0.9,Dewantara
11/13/2024,24.98,28.52,22.52,84.42,0.81,Dewantara
11/14/2024,25.33,28.85,23.3,83.89,0.86,Dewantara
11/15/2024,24.71,27.57,23.08,84.53,0.81,Dewantara
11/16/2024,24.58,26.41,22.69,89.71,0.83,Dewantara
11/17/2024,25.32,28.58,23.22,86.88,0.81,Dewantara
11/18/2024,24.65,27.94,22.32,88.56,0.97,Dewantara
11/19/2024,24.04,27.47,21.92,89.16,1.07,Dewantara
11/20/2024,24.01,27.34,21.33,89.26,1.06,Dewantara
11/21/2024,23.62,26.69,21.76,91.13,1,Dewantara
11/22/2024,23.28,25.74,21.88,94.16,1.13,Dewantara
11/23/2024,24.06,26.77,22.03,91.12,0.97,Dewantara
11/24/2024,24.37,27.37,22.73,91.66,0.88,Dewantara
11/25/2024,24.37,27.9,22.04,89.63,0.87,Dewantara
11/26/2024,24.58,27.53,22.98,88.1,0.47,Dewantara
11/27/2024,23.65,25.94,21.64,93,1.16,Dewantara
11/28/2024,23.13,26.07,20.98,87.26,0.9,Dewantara
11/29/2024,23.32,26.04,20.78,91.43,0.83,Dewantara
11/30/2024,23.98,26.32,22.6,92.61,0.67,Dewantara
12/1/2024,24.12,27.25,21.9,87.03,0.53,Dewantara
12/2/2024,23.78,26.23,22.57,92.72,0.85,Dewantara
12/3/2024,23.34,25.13,21.93,91.83,0.65,Dewantara
12/4/2024,23.22,24.19,22.26,92.67,0.68,Dewantara
12/5/2024,23.56,25.57,21.83,93.4,0.81,Dewantara
12/6/2024,23.18,24.41,22.18,96.1,0.91,Dewantara
12/7/2024,24.12,27.86,21.19,89.57,0.79,Dewantara
12/8/2024,24.62,28.06,22.04,88.74,0.75,Dewantara
12/9/2024,24.21,27.1,22.64,88.79,0.64,Dewantara
12/10/2024,23.88,26.67,22.11,89.15,0.51,Dewantara
12/11/2024,24.44,28.73,21.2,89.72,1.05,Dewantara
12/12/2024,24.58,28.06,21.99,89.81,1.14,Dewantara
12/13/2024,23.54,25.8,21.58,93.33,1.17,Dewantara
12/14/2024,23.56,26.9,20.65,88.33,0.82,Dewantara
12/15/2024,24.86,28.68,22.13,87.85,0.68,Dewantara
12/16/2024,23.9,25.57,22.46,95.77,0.77,Dewantara
12/17/2024,24.13,26.74,22.4,92.06,0.79,Dewantara
12/18/2024,23.73,25.19,22.38,96.13,1.29,Dewantara
12/19/2024,23.9,26.24,22.57,92.7,0.92,Dewantara
12/20/2024,24.28,28.05,21.89,87.98,0.66,Dewantara
12/21/2024,23.61,26.44,21.86,92.35,0.52,Dewantara
12/22/2024,23.78,26.21,22.31,92.22,0.91,Dewantara
12/23/2024,23.92,25.77,22.83,93.42,0.85,Dewantara
12/24/2024,23.79,25.65,22.55,93.83,1.21,Dewantara
12/25/2024,23.1,24.73,22.01,93.08,1,Dewantara
12/26/2024,23.69,27.15,21.18,87.53,0.93,Dewantara
12/27/2024,24.07,27.47,21.31,88.24,0.87,Dewantara
12/28/2024,24.6,27.97,22.07,86.75,0.9,Dewantara
12/29/2024,23.77,25.7,22.36,94.27,0.81,Dewantara
12/30/2024,23.59,25.14,22.34,94.9,0.87,Dewantara
12/31/2024,23.42,25.27,21.72,93.35,0.81,Dewantara
1/1/2025,23.87,27.73,20.61,86.65,0.83,Dewantara
1/2/2025,24.08,27.25,22.19,90.24,0.99,Dewantara
1/3/2025,24,26.94,22.27,92.11,0.98,Dewantara
1/4/2025,23.7,25.56,22.44,94.3,1.07,Dewantara
1/5/2025,24.17,26.47,22.46,92.76,1.07,Dewantara
1/6/2025,23.75,24.76,22.92,96.45,0.96,Dewantara
1/7/2025,24.01,26.85,22.31,88.93,0.43,Dewantara
1/8/2025,23.99,26.47,21.94,87.87,0.6,Dewantara
1/9/2025,24.41,27.43,22.77,88.8,0.81,Dewantara
1/10/2025,23.98,27.12,21.66,87.68,1.06,Dewantara
1/11/2025,22.83,24.68,21.34,94.5,1.25,Dewantara
1/12/2025,22.76,26,20.34,92.38,1.36,Dewantara
1/13/2025,23.24,25.46,21.84,93.65,1.54,Dewantara
1/14/2025,23.61,26.85,21.95,91.31,1.35,Dewantara
1/15/2025,23.34,26.73,21.34,90.7,1.12,Dewantara
1/16/2025,23.32,25.2,21.43,95.83,1,Dewantara
1/17/2025,23.71,26.32,21.75,92.25,1.47,Dewantara
1/18/2025,23.18,25.49,21.54,94.02,1.16,Dewantara
1/19/2025,23.45,26.37,21.21,91.15,0.94,Dewantara
1/20/2025,23.86,27.56,21.49,89.53,1.04,Dewantara
1/21/2025,24.14,28.18,20.85,86.86,0.82,Dewantara
1/22/2025,23.75,27.23,21.36,87.32,0.86,Dewantara
1/23/2025,23.82,26.96,21.69,91.07,0.96,Dewantara
1/24/2025,23.88,26.65,21.99,93.15,0.95,Dewantara
1/25/2025,24.51,26.77,22.37,92.91,0.86,Dewantara
1/26/2025,23.98,26.23,22.73,94.84,0.92,Dewantara
1/27/2025,24.68,28.24,22.29,88.7,0.87,Dewantara
1/28/2025,23.88,25.64,22.85,93.93,1.11,Dewantara
1/29/2025,24.08,27.85,21.83,90.58,1.27,Dewantara
1/30/2025,23.43,26.77,21.28,89.33,1.23,Dewantara
1/31/2025,23.19,27.02,20.05,87.32,1.15,Dewantara
2/1/2025,23.69,27.53,21,85.51,1.02,Dewantara
2/2/2025,23.32,26.41,21.25,89.67,1.26,Dewantara
2/3/2025,24.45,28.57,21.5,88.27,0.82,Dewantara
2/4/2025,24.12,27.62,21.81,87.86,0.95,Dewantara
2/5/2025,24.18,28.12,20.14,83.33,0.71,Dewantara
2/6/2025,24.07,26.85,22.05,88.71,0.92,Dewantara
2/7/2025,23.71,26.64,21.79,89.28,0.81,Dewantara
2/8/2025,23.67,27.16,20.85,86.62,1.05,Dewantara
2/9/2025,24.03,27.16,21.44,85.81,0.82,Dewantara
2/10/2025,24.55,27.89,22.13,87.38,1.05,Dewantara
2/11/2025,24.36,27.81,22.25,89.64,1.13,Dewantara
2/12/2025,24.51,28.4,22.39,89.17,1.02,Dewantara
2/13/2025,24.54,27.83,22.4,90.63,0.9,Dewantara
2/14/2025,24.14,26.64,22.56,92.7,0.62,Dewantara
2/15/2025,25.16,29.01,22.49,86.8,1.04,Dewantara
2/16/2025,24.21,27.37,21.08,86.77,0.63,Dewantara
2/17/2025,24.44,27.31,22.46,89.2,0.86,Dewantara
2/18/2025,24.25,27.44,22.47,87.58,0.71,Dewantara
2/19/2025,24.3,27.65,21.79,84.15,0.74,Dewantara
2/20/2025,24.95,28.94,21.85,82.8,0.78,Dewantara
2/21/2025,24.42,27.79,22.38,87.87,0.74,Dewantara
2/22/2025,24.42,27.94,21.63,86.92,0.95,Dewantara
2/23/2025,24.22,26.96,22.07,88.43,0.65,Dewantara
2/24/2025,24.76,28.66,22.04,87.46,1.08,Dewantara
2/25/2025,23.7,25.26,22.15,95.67,1.29,Dewantara
2/26/2025,23.93,25.04,22.76,95.21,1.31,Dewantara
2/27/2025,23.68,26.15,22.29,91.4,0.94,Dewantara
2/28/2025,24.48,28.69,21.97,90.07,1.1,Dewantara
3/1/2025,24.26,26.2,22.66,93.54,0.94,Dewantara
3/2/2025,24.96,28.74,22.4,86.96,0.79,Dewantara
3/3/2025,25.09,29.63,21.24,85.63,0.85,Dewantara
3/4/2025,25.2,29.06,22.61,89.43,1.2,Dewantara
3/5/2025,25.09,28.85,22.36,88.33,1.25,Dewantara
3/6/2025,24.43,26.4,22.48,93.45,1.1,Dewantara
3/7/2025,25.75,28.34,23.84,90.71,0.7,Dewantara
3/8/2025,25.26,27.09,23.94,95.61,0.84,Dewantara
3/9/2025,25.07,27.13,23.34,94.13,0.84,Dewantara
3/10/2025,25.39,28.3,23.38,89.86,1.08,Dewantara
3/11/2025,24.55,27.48,22.21,88.8,0.66,Dewantara
3/12/2025,24.71,27.86,22.18,88.69,0.86,Dewantara
3/13/2025,24.56,27.53,22.99,91.05,0.73,Dewantara
3/14/2025,24.42,26.7,22.49,90.01,0.74,Dewantara
3/15/2025,25.06,28.39,23.42,88.55,0.71,Dewantara
3/16/2025,25.13,28.75,23.01,85.71,0.79,Dewantara
3/17/2025,25.09,28.96,22.47,79.62,0.55,Dewantara
3/18/2025,24.41,27.96,20.83,84.85,0.79,Dewantara
3/19/2025,24.81,28.08,22.35,85.75,0.9,Dewantara
3/20/2025,24.38,27.95,21.78,85.92,1.13,Dewantara
3/21/2025,24.14,27.47,21.74,87.78,1.1,Dewantara
3/22/2025,24.23,27.28,21.81,88.7,0.96,Dewantara
3/23/2025,23.98,26.18,22.75,92.78,0.89,Dewantara
3/24/2025,24.96,29.27,22.08,86.59,0.82,Dewantara
3/25/2025,24.78,28.28,22.4,89.18,0.77,Dewantara
3/26/2025,25.43,29.43,22.71,88.82,0.94,Dewantara
3/27/2025,24.82,27.65,23.01,91.96,1.14,Dewantara
3/28/2025,24.86,28.87,22.02,87.86,1.13,Dewantara
3/29/2025,24.05,27.43,21.39,89.68,0.92,Dewantara
3/30/2025,24.86,28.51,22.37,90.39,1.04,Dewantara
3/31/2025,24.79,27.93,22.33,88.48,0.92,Dewantara
4/1/2025,25.16,28.57,22.64,86.73,0.81,Dewantara
4/2/2025,25.01,28.12,23.41,87.51,0.72,Dewantara
4/3/2025,25.17,28.12,22.5,89.64,0.77,Dewantara
4/4/2025,24.66,27.2,22.89,89.35,0.63,Dewantara
4/5/2025,24.57,28.14,21.68,86.21,0.81,Dewantara
4/6/2025,24.61,28.54,22.24,88.89,0.99,Dewantara
4/7/2025,24.92,27.27,23.37,90.04,0.94,Dewantara
4/8/2025,25.28,28.92,22.97,89.19,1.19,Dewantara
4/9/2025,24.35,26.75,22.53,87.96,0.67,Dewantara
4/10/2025,24.31,28.66,21.5,88.15,1.03,Dewantara
4/11/2025,23.65,26.19,21.77,90.78,1.15,Dewantara
4/12/2025,24.23,27.98,21.51,89.63,1.07,Dewantara
4/13/2025,24.92,28.28,22.31,88.97,0.96,Dewantara
4/14/2025,24.94,27.49,22.84,90.99,0.8,Dewantara
4/15/2025,25.53,28.52,23.64,87.67,0.86,Dewantara
4/16/2025,24.12,25.84,21.98,95.05,1.19,Dewantara
4/17/2025,24.27,28.35,20.98,84.98,0.69,Dewantara
4/18/2025,24.94,28.52,22.02,87,0.84,Dewantara
4/19/2025,24.86,27.74,22.73,87.93,0.94,Dewantara
4/20/2025,24.49,26.88,22.39,91.1,0.98,Dewantara
4/21/2025,24.44,26.15,23.29,90.84,0.85,Dewantara
4/22/2025,24.49,27.25,22.59,88.18,0.65,Dewantara
4/23/2025,24.12,26.43,22.58,91.73,0.86,Dewantara
4/24/2025,23.93,27.54,21.98,87.57,0.65,Dewantara
4/25/2025,24.77,28.28,21.89,87.24,0.93,Dewantara
4/26/2025,25.27,26.89,23.89,94.08,0.97,Dewantara
4/27/2025,25.28,27.55,23.78,91.9,0.76,Dewantara
4/28/2025,24.98,27.64,23.15,89.26,0.73,Dewantara
4/29/2025,24.86,28.47,22.23,86.67,0.72,Dewantara
4/30/2025,24.75,26.97,23.09,88.58,0.51,Dewantara
5/1/2025,25.1,28.54,22.54,86.62,0.85,Dewantara
5/2/2025,25.17,27.94,23.14,89.03,0.88,Dewantara
5/3/2025,24.78,26.46,23.37,95.16,1.36,Dewantara
5/4/2025,23.99,26.72,21.87,89.63,1,Dewantara
5/5/2025,24.98,28.22,21.93,82.35,0.78,Dewantara
5/6/2025,25.05,28.36,22.88,86.76,1.11,Dewantara
5/7/2025,25.12,29.14,21.98,87.08,0.77,Dewantara
5/8/2025,24.93,28.44,22.27,88.69,0.82,Dewantara
5/9/2025,25.57,29.43,22.66,84.54,0.56,Dewantara
5/10/2025,25.1,28.04,22.87,89.23,0.85,Dewantara
5/11/2025,25.19,29.02,22.46,88.14,0.92,Dewantara
5/12/2025,24.35,25.58,23.26,93.99,0.78,Dewantara
5/13/2025,24.9,28.24,22.77,91.49,0.77,Dewantara
5/14/2025,24.66,26.97,23.03,93.1,0.65,Dewantara
5/15/2025,25.34,28.5,22.64,88.17,0.77,Dewantara
5/16/2025,25.2,28.06,22.96,91.9,0.63,Dewantara
5/17/2025,26.04,29.04,23.83,86.11,0.54,Dewantara
5/18/2025,26.04,28.83,24.34,87.77,0.65,Dewantara
5/19/2025,25.54,28.12,24.06,91.16,0.79,Dewantara
5/20/2025,25.55,27.79,23.53,88.42,0.6,Dewantara
5/21/2025,25.76,28.9,23.59,83.38,0.82,Dewantara
5/22/2025,25.28,28.52,22.78,86.82,0.98,Dewantara
5/23/2025,24.15,27.18,21.9,84.64,1.11,Dewantara
5/24/2025,24.61,28.94,21.21,84.23,0.58,Dewantara
5/25/2025,23.68,27.04,21.27,90.1,0.94,Dewantara
