date,curah_hujan,kecamatan
20251109,3.1,Pirak Timur
20251110,30.03,Pirak Timur
20251111,7.13,Pirak Timur
20251112,27.55,Pirak Timur
20251113,50.41,Pirak Timur
20251114,6.58,Pirak Timur
20251115,5.31,Pirak Timur
20251116,6.42,Pirak Timur
20251117,2.25,Pirak Timur
20251118,4.71,Pirak Timur
20251119,83.28,Pirak Timur
20251120,15.36,Pirak Timur
20251121,60.17,Pirak Timur
20251122,64.69,Pirak Timur
20251123,31.35,Pirak Timur
20251124,56.0,Pirak Timur
20251125,122.29,Pirak Timur
20251126,155.83,Pirak Timur
20251127,25.37,Pirak Timur
20251128,9.06,Pirak Timur
20251129,0.08,Pirak Timur
20251130,0.1,Pirak Timur
20251201,0.69,Pirak Timur
20251202,2.07,Pirak Timur
20251203,1.39,Pirak Timur
20251204,0.23,Pirak Timur
20251205,1.12,Pirak Timur
20251206,32.15,Pirak Timur
20251207,17.39,Pirak Timur
20251208,0.58,Pirak Timur
20251209,0.05,Pirak Timur
20251210,0.01,Pirak Timur
20251211,2.5,Pirak Timur
20251212,0.73,Pirak Timur
20251213,15.82,Pirak Timur
20251214,28.71,Pirak Timur
20251215,10.09,Pirak Timur
20251216,20.67,Pirak Timur
20251217,16.05,Pirak Timur
20251218,5.93,Pirak Timur
20251219,1.79,Pirak Timur
20251220,1.01,Pirak Timur
20251221,0.6,Pirak Timur
20251222,0.24,Pirak Timur
20251223,0.63,Pirak Timur
20251224,6.05,Pirak Timur
20251225,0.27,Pirak Timur
20251226,1.15,Pirak Timur
20251227,2.0,Pirak Timur
20251228,9.05,Pirak Timur
20251229,2.23,Pirak Timur
20251230,1.86,Pirak Timur
20251231,0.49,Pirak Timur
20200101,0.02,Banda Baro
20200102,0.05,Banda Baro
20200103,0.02,Banda Baro
20200104,0.15,Banda Baro
20200105,0.08,Banda Baro
20200106,1.79,Banda Baro
20200107,0.22,Banda Baro
20200108,0.01,Banda Baro
20200109,0.88,Banda Baro
20200110,0.62,Banda Baro
20200111,0.07,Banda Baro
20200112,0.11,Banda Baro
20200113,3.94,Banda Baro
20200114,2.15,Banda Baro
20200115,1.23,Banda Baro
20200116,0.63,Banda Baro
20200117,0.83,Banda Baro
20200118,0.04,Banda Baro
20200119,11.08,Banda Baro
20200120,17.73,Banda Baro
20200121,3.22,Banda Baro
20200122,9.65,Banda Baro
20200123,1.21,Banda Baro
20200124,14.36,Banda Baro
20200125,4.6,Banda Baro
20200126,0.1,Banda Baro
20200127,1.02,Banda Baro
20200128,12.03,Banda Baro
20200129,9.02,Banda Baro
20200130,0.2,Banda Baro
20200131,0.17,Banda Baro
20200201,0.16,Banda Baro
20200202,8.66,Banda Baro
20200203,0.19,Banda Baro
20200204,0.08,Banda Baro
20200205,0.01,Banda Baro
20200206,6.37,Banda Baro
20200207,5.69,Banda Baro
20200208,0.21,Banda Baro
20200209,0.01,Banda Baro
20200210,11.28,Banda Baro
20200211,6.15,Banda Baro
20200212,0.81,Banda Baro
20200213,29.76,Banda Baro
20200214,7.29,Banda Baro
20200215,6.05,Banda Baro
20200216,3.63,Banda Baro
20200217,0.17,Banda Baro
20200218,1.6,Banda Baro
20200219,1.41,Banda Baro
20200220,0.02,Banda Baro
20200221,0.39,Banda Baro
20200222,1.01,Banda Baro
20200223,1.2,Banda Baro
20200224,0.05,Banda Baro
20200225,3.12,Banda Baro
20200226,1.15,Banda Baro
20200227,7.22,Banda Baro
20200228,8.33,Banda Baro
20200229,0.2,Banda Baro
20200301,1.95,Banda Baro
20200302,0.14,Banda Baro
20200303,0.14,Banda Baro
20200304,0.11,Banda Baro
20200305,6.54,Banda Baro
20200306,2.08,Banda Baro
20200307,0.19,Banda Baro
20200308,0.38,Banda Baro
20200309,0.29,Banda Baro
20200310,9.06,Banda Baro
20200311,3.12,Banda Baro
20200312,4.35,Banda Baro
20200313,0.15,Banda Baro
20200314,0.06,Banda Baro
20200315,11.65,Banda Baro
20200316,3.54,Banda Baro
20200317,1.91,Banda Baro
20200318,0.24,Banda Baro
20200319,0.01,Banda Baro
20200320,0.02,Banda Baro
20200321,0.13,Banda Baro
20200322,0.48,Banda Baro
20200323,0.42,Banda Baro
20200324,0.07,Banda Baro
20200325,2.32,Banda Baro
20200326,27.47,Banda Baro
20200327,0.59,Banda Baro
20200328,0.39,Banda Baro
20200329,10.07,Banda Baro
20200330,5.79,Banda Baro
20200331,1.66,Banda Baro
20200401,1.9,Banda Baro
20200402,0.39,Banda Baro
20200403,0.69,Banda Baro
20200404,1.47,Banda Baro
20200405,5.52,Banda Baro
20200406,28.31,Banda Baro
20200407,19.27,Banda Baro
20200408,1.79,Banda Baro
20200409,13.41,Banda Baro
20200410,1.4,Banda Baro
20200411,0.24,Banda Baro
20200412,3.47,Banda Baro
20200413,86.97,Banda Baro
20200414,13.1,Banda Baro
20200415,0.55,Banda Baro
20200416,13.42,Banda Baro
20200417,69.21,Banda Baro
20200418,0.66,Banda Baro
20200419,6.68,Banda Baro
20200420,0.78,Banda Baro
20200421,1.95,Banda Baro
20200422,5.89,Banda Baro
20200423,5.75,Banda Baro
20200424,1.54,Banda Baro
20200425,6.22,Banda Baro
20200426,22.04,Banda Baro
20200427,3.96,Banda Baro
20200428,11.78,Banda Baro
20200429,9.66,Banda Baro
20200430,11.15,Banda Baro
20200501,6.36,Banda Baro
20200502,24.0,Banda Baro
20200503,21.83,Banda Baro
20200504,15.42,Banda Baro
20200505,13.08,Banda Baro
20200506,5.23,Banda Baro
20200507,33.58,Banda Baro
20200508,69.7,Banda Baro
20200509,54.9,Banda Baro
20200510,45.7,Banda Baro
20200511,32.42,Banda Baro
20200512,2.51,Banda Baro
20200513,19.04,Banda Baro
20200514,22.22,Banda Baro
20200515,10.71,Banda Baro
20200516,21.17,Banda Baro
20200517,3.76,Banda Baro
20200518,1.76,Banda Baro
20200519,29.22,Banda Baro
20200520,3.46,Banda Baro
20200521,0.49,Banda Baro
20200522,4.55,Banda Baro
20200523,1.59,Banda Baro
20200524,1.46,Banda Baro
20200525,6.06,Banda Baro
20200526,2.19,Banda Baro
20200527,0.14,Banda Baro
20200528,21.97,Banda Baro
20200529,16.72,Banda Baro
20200530,0.15,Banda Baro
20200531,1.58,Banda Baro
20200601,15.14,Banda Baro
20200602,8.51,Banda Baro
20200603,1.58,Banda Baro
20200604,6.52,Banda Baro
20200605,2.22,Banda Baro
20200606,0.42,Banda Baro
20200607,0.52,Banda Baro
20200608,0.38,Banda Baro
20200609,0.23,Banda Baro
20200610,0.25,Banda Baro
20200611,18.99,Banda Baro
20200612,4.94,Banda Baro
20200613,0.27,Banda Baro
20200614,0.49,Banda Baro
20200615,19.23,Banda Baro
20200616,3.2,Banda Baro
20200617,0.96,Banda Baro
20200618,1.62,Banda Baro
20200619,0.8,Banda Baro
20200620,22.07,Banda Baro
20200621,13.01,Banda Baro
20200622,12.41,Banda Baro
20200623,0.77,Banda Baro
20200624,3.92,Banda Baro
20200625,13.75,Banda Baro
20200626,4.3,Banda Baro
20200627,0.08,Banda Baro
20200628,0.04,Banda Baro
20200629,0.04,Banda Baro
20200630,9.17,Banda Baro
20200701,9.71,Banda Baro
20200702,0.22,Banda Baro
20200703,0.23,Banda Baro
20200704,0.59,Banda Baro
20200705,22.47,Banda Baro
20200706,3.12,Banda Baro
20200707,4.88,Banda Baro
20200708,3.17,Banda Baro
20200709,0.23,Banda Baro
20200710,4.51,Banda Baro
20200711,2.83,Banda Baro
20200712,1.42,Banda Baro
20200713,0.73,Banda Baro
20200714,0.08,Banda Baro
20200715,2.12,Banda Baro
20200716,4.68,Banda Baro
20200717,16.79,Banda Baro
20200718,2.27,Banda Baro
20200719,2.79,Banda Baro
20200720,2.2,Banda Baro
20200721,14.12,Banda Baro
20200722,8.69,Banda Baro
20200723,7.58,Banda Baro
20200724,2.62,Banda Baro
20200725,8.63,Banda Baro
20200726,31.82,Banda Baro
20200727,37.2,Banda Baro
20200728,41.8,Banda Baro
20200729,3.83,Banda Baro
20200730,1.69,Banda Baro
20200731,2.25,Banda Baro
20200801,0.94,Banda Baro
20200802,0.62,Banda Baro
20200803,0.89,Banda Baro
20200804,0.44,Banda Baro
20200805,0.02,Banda Baro
20200806,0.03,Banda Baro
20200807,0.1,Banda Baro
20200808,1.44,Banda Baro
20200809,0.4,Banda Baro
20200810,3.26,Banda Baro
20200811,0.27,Banda Baro
20200812,0.92,Banda Baro
20200813,0.59,Banda Baro
20200814,0.01,Banda Baro
20200815,0.01,Banda Baro
20200816,0.01,Banda Baro
20200817,0.02,Banda Baro
20200818,0.19,Banda Baro
20200819,0.29,Banda Baro
20200820,0.98,Banda Baro
20200821,1.15,Banda Baro
20200822,2.71,Banda Baro
20200823,6.99,Banda Baro
20200824,7.95,Banda Baro
20200825,5.92,Banda Baro
20200826,1.2,Banda Baro
20200827,1.27,Banda Baro
20200828,5.52,Banda Baro
20200829,12.98,Banda Baro
20200830,1.16,Banda Baro
20200831,16.89,Banda Baro
20200901,8.92,Banda Baro
20200902,0.24,Banda Baro
20200903,1.57,Banda Baro
20200904,0.58,Banda Baro
20200905,9.48,Banda Baro
20200906,4.63,Banda Baro
20200907,1.66,Banda Baro
20200908,10.13,Banda Baro
20200909,5.64,Banda Baro
20200910,7.78,Banda Baro
20200911,5.92,Banda Baro
20200912,3.15,Banda Baro
20200913,2.17,Banda Baro
20200914,2.9,Banda Baro
20200915,1.31,Banda Baro
20200916,0.79,Banda Baro
20200917,1.13,Banda Baro
20200918,3.45,Banda Baro
20200919,3.54,Banda Baro
20200920,1.64,Banda Baro
20200921,0.51,Banda Baro
20200922,0.23,Banda Baro
20200923,3.61,Banda Baro
20200924,27.15,Banda Baro
20200925,1.46,Banda Baro
20200926,1.72,Banda Baro
20200927,0.08,Banda Baro
20200928,0.65,Banda Baro
20200929,0.69,Banda Baro
20200930,3.73,Banda Baro
20201001,12.59,Banda Baro
20201002,3.29,Banda Baro
20201003,1.71,Banda Baro
20201004,7.91,Banda Baro
20201005,1.6,Banda Baro
20201006,10.82,Banda Baro
20201007,7.59,Banda Baro
20201008,2.39,Banda Baro
20201009,4.72,Banda Baro
20201010,14.27,Banda Baro
20201011,2.76,Banda Baro
20201012,13.71,Banda Baro
20201013,7.52,Banda Baro
20201014,3.39,Banda Baro
20201015,1.71,Banda Baro
20201016,1.37,Banda Baro
20201017,7.83,Banda Baro
20201018,2.15,Banda Baro
20201019,15.89,Banda Baro
20201020,10.19,Banda Baro
20201021,0.31,Banda Baro
20201022,2.09,Banda Baro
20201023,8.51,Banda Baro
20201024,4.76,Banda Baro
20201025,4.9,Banda Baro
20201026,1.24,Banda Baro
20201027,0.61,Banda Baro
20201028,0.22,Banda Baro
20201029,2.21,Banda Baro
20201030,2.44,Banda Baro
20201031,2.52,Banda Baro
20201101,1.25,Banda Baro
20201102,10.28,Banda Baro
20201103,10.17,Banda Baro
20201104,6.56,Banda Baro
20201105,1.03,Banda Baro
20201106,45.72,Banda Baro
20201107,14.16,Banda Baro
20201108,6.11,Banda Baro
20201109,6.15,Banda Baro
20201110,5.72,Banda Baro
20201111,4.93,Banda Baro
20201112,6.22,Banda Baro
20201113,31.36,Banda Baro
20201114,6.82,Banda Baro
20201115,17.1,Banda Baro
20201116,2.35,Banda Baro
20201117,16.29,Banda Baro
20201118,24.92,Banda Baro
20201119,8.04,Banda Baro
20201120,12.66,Banda Baro
20201121,9.64,Banda Baro
20201122,7.88,Banda Baro
20201123,5.93,Banda Baro
20201124,3.32,Banda Baro
20201125,8.84,Banda Baro
20201126,13.35,Banda Baro
20201127,16.03,Banda Baro
20201128,5.37,Banda Baro
20201129,1.05,Banda Baro
20201130,1.44,Banda Baro
20201201,16.33,Banda Baro
20201202,30.53,Banda Baro
20201203,5.76,Banda Baro
20201204,69.18,Banda Baro
20201205,54.94,Banda Baro
20201206,9.1,Banda Baro
20201207,4.07,Banda Baro
20201208,2.08,Banda Baro
20201209,0.9,Banda Baro
20201210,10.78,Banda Baro
20201211,9.45,Banda Baro
20201212,23.52,Banda Baro
20201213,6.22,Banda Baro
20201214,12.04,Banda Baro
20201215,8.65,Banda Baro
20201216,26.0,Banda Baro
20201217,8.44,Banda Baro
20201218,2.7,Banda Baro
20201219,2.8,Banda Baro
20201220,13.24,Banda Baro
20201221,15.38,Banda Baro
20201222,6.62,Banda Baro
20201223,0.93,Banda Baro
20201224,1.11,Banda Baro
20201225,7.22,Banda Baro
20201226,5.57,Banda Baro
20201227,0.9,Banda Baro
20201228,9.01,Banda Baro
20201229,0.6,Banda Baro
20201230,1.71,Banda Baro
20201231,3.01,Banda Baro
20210101,15.97,Banda Baro
20210102,20.14,Banda Baro
20210103,15.47,Banda Baro
20210104,10.88,Banda Baro
20210105,10.59,Banda Baro
20210106,0.76,Banda Baro
20210107,3.46,Banda Baro
20210108,4.63,Banda Baro
20210109,4.29,Banda Baro
20210110,10.12,Banda Baro
20210111,9.87,Banda Baro
20210112,14.74,Banda Baro
20210113,21.5,Banda Baro
20210114,4.31,Banda Baro
20210115,10.85,Banda Baro
20210116,22.24,Banda Baro
20210117,9.72,Banda Baro
20210118,4.14,Banda Baro
20210119,4.85,Banda Baro
20210120,7.46,Banda Baro
20210121,0.1,Banda Baro
20210122,0.88,Banda Baro
20210123,0.17,Banda Baro
20210124,6.64,Banda Baro
20210125,4.04,Banda Baro
20210126,0.55,Banda Baro
20210127,2.31,Banda Baro
20210128,1.17,Banda Baro
20210129,1.0,Banda Baro
20210130,0.68,Banda Baro
20210131,0.72,Banda Baro
20210201,2.8,Banda Baro
20210202,7.19,Banda Baro
20210203,1.89,Banda Baro
20210204,0.15,Banda Baro
20210205,0.5,Banda Baro
20210206,4.14,Banda Baro
20210207,3.09,Banda Baro
20210208,0.61,Banda Baro
20210209,27.81,Banda Baro
20210210,10.62,Banda Baro
20210211,2.15,Banda Baro
20210212,0.36,Banda Baro
20210213,17.62,Banda Baro
20210214,3.03,Banda Baro
20210215,0.1,Banda Baro
20210216,0.0,Banda Baro
20210217,0.0,Banda Baro
20210218,0.0,Banda Baro
20210219,0.04,Banda Baro
20210220,0.8,Banda Baro
20210221,0.12,Banda Baro
20210222,0.05,Banda Baro
20210223,0.03,Banda Baro
20210224,0.56,Banda Baro
20210225,0.68,Banda Baro
20210226,0.1,Banda Baro
20210227,0.01,Banda Baro
20210228,0.0,Banda Baro
20210301,0.03,Banda Baro
20210302,0.57,Banda Baro
20210303,5.47,Banda Baro
20210304,5.25,Banda Baro
20210305,2.36,Banda Baro
20210306,6.2,Banda Baro
20210307,5.88,Banda Baro
20210308,0.71,Banda Baro
20210309,1.79,Banda Baro
20210310,3.33,Banda Baro
20210311,0.1,Banda Baro
20210312,27.32,Banda Baro
20210313,12.94,Banda Baro
20210314,3.72,Banda Baro
20210315,7.89,Banda Baro
20210316,4.75,Banda Baro
20210317,2.11,Banda Baro
20210318,3.55,Banda Baro
20210319,3.49,Banda Baro
20210320,0.35,Banda Baro
20210321,0.27,Banda Baro
20210322,3.63,Banda Baro
20210323,19.25,Banda Baro
20210324,2.84,Banda Baro
20210325,7.46,Banda Baro
20210326,21.48,Banda Baro
20210327,12.99,Banda Baro
20210328,30.31,Banda Baro
20210329,24.9,Banda Baro
20210330,4.89,Banda Baro
20210331,8.71,Banda Baro
20210401,8.43,Banda Baro
20210402,7.09,Banda Baro
20210403,7.33,Banda Baro
20210404,36.89,Banda Baro
20210405,12.03,Banda Baro
20210406,25.43,Banda Baro
20210407,23.19,Banda Baro
20210408,0.56,Banda Baro
20210409,0.23,Banda Baro
20210410,2.49,Banda Baro
20210411,1.68,Banda Baro
20210412,2.89,Banda Baro
20210413,3.62,Banda Baro
20210414,4.76,Banda Baro
20210415,2.57,Banda Baro
20210416,1.48,Banda Baro
20210417,0.44,Banda Baro
20210418,0.55,Banda Baro
20210419,3.11,Banda Baro
20210420,0.09,Banda Baro
20210421,0.07,Banda Baro
20210422,0.78,Banda Baro
20210423,2.05,Banda Baro
20210424,4.37,Banda Baro
20210425,1.18,Banda Baro
20210426,1.06,Banda Baro
20210427,0.81,Banda Baro
20210428,6.06,Banda Baro
20210429,2.06,Banda Baro
20210430,3.62,Banda Baro
20210501,1.13,Banda Baro
20210502,1.24,Banda Baro
20210503,1.22,Banda Baro
20210504,3.95,Banda Baro
20210505,4.37,Banda Baro
20210506,5.76,Banda Baro
20210507,3.3,Banda Baro
20210508,6.4,Banda Baro
20210509,0.57,Banda Baro
20210510,0.12,Banda Baro
20210511,0.36,Banda Baro
20210512,1.33,Banda Baro
20210513,5.51,Banda Baro
20210514,6.92,Banda Baro
20210515,10.11,Banda Baro
20210516,6.13,Banda Baro
20210517,9.84,Banda Baro
20210518,2.33,Banda Baro
20210519,0.5,Banda Baro
20210520,12.81,Banda Baro
20210521,5.9,Banda Baro
20210522,0.04,Banda Baro
20210523,0.04,Banda Baro
20210524,0.04,Banda Baro
20210525,21.16,Banda Baro
20210526,12.03,Banda Baro
20210527,11.07,Banda Baro
20210528,1.18,Banda Baro
20210529,1.58,Banda Baro
20210530,1.24,Banda Baro
20210531,10.45,Banda Baro
20210601,4.64,Banda Baro
20210602,1.73,Banda Baro
20210603,2.14,Banda Baro
20210604,132.46,Banda Baro
20210605,4.19,Banda Baro
20210606,3.89,Banda Baro
20210607,3.77,Banda Baro
20210608,0.33,Banda Baro
20210609,0.73,Banda Baro
20210610,0.59,Banda Baro
20210611,1.31,Banda Baro
20210612,1.78,Banda Baro
20210613,1.31,Banda Baro
20210614,0.86,Banda Baro
20210615,0.7,Banda Baro
20210616,0.07,Banda Baro
20210617,0.07,Banda Baro
20210618,0.12,Banda Baro
20210619,4.87,Banda Baro
20210620,4.27,Banda Baro
20210621,1.46,Banda Baro
20210622,11.36,Banda Baro
20210623,2.0,Banda Baro
20210624,1.89,Banda Baro
20210625,9.14,Banda Baro
20210626,9.39,Banda Baro
20210627,5.93,Banda Baro
20210628,0.44,Banda Baro
20210629,2.3,Banda Baro
20210630,1.11,Banda Baro
20210701,0.32,Banda Baro
20210702,6.2,Banda Baro
20210703,8.7,Banda Baro
20210704,14.37,Banda Baro
20210705,56.92,Banda Baro
20210706,17.44,Banda Baro
20210707,0.32,Banda Baro
20210708,11.91,Banda Baro
20210709,23.49,Banda Baro
20210710,31.91,Banda Baro
20210711,12.78,Banda Baro
20210712,0.52,Banda Baro
20210713,10.42,Banda Baro
20210714,2.83,Banda Baro
20210715,3.39,Banda Baro
20210716,0.33,Banda Baro
20210717,0.05,Banda Baro
20210718,0.04,Banda Baro
20210719,0.03,Banda Baro
20210720,0.13,Banda Baro
20210721,2.61,Banda Baro
20210722,5.96,Banda Baro
20210723,1.35,Banda Baro
20210724,0.06,Banda Baro
20210725,0.01,Banda Baro
20210726,0.01,Banda Baro
20210727,0.0,Banda Baro
20210728,0.67,Banda Baro
20210729,0.78,Banda Baro
20210730,1.9,Banda Baro
20210731,6.52,Banda Baro
20210801,7.39,Banda Baro
20210802,0.45,Banda Baro
20210803,1.14,Banda Baro
20210804,1.52,Banda Baro
20210805,1.24,Banda Baro
20210806,0.01,Banda Baro
20210807,0.02,Banda Baro
20210808,0.03,Banda Baro
20210809,15.13,Banda Baro
20210810,44.76,Banda Baro
20210811,4.77,Banda Baro
20210812,2.29,Banda Baro
20210813,5.27,Banda Baro
20210814,3.24,Banda Baro
20210815,7.4,Banda Baro
20210816,6.58,Banda Baro
20210817,0.94,Banda Baro
20210818,3.35,Banda Baro
20210819,9.17,Banda Baro
20210820,3.42,Banda Baro
20210821,37.12,Banda Baro
20210822,11.96,Banda Baro
20210823,28.61,Banda Baro
20210824,3.82,Banda Baro
20210825,10.01,Banda Baro
20210826,1.8,Banda Baro
20210827,2.14,Banda Baro
20210828,1.06,Banda Baro
20210829,1.63,Banda Baro
20210830,5.79,Banda Baro
20210831,1.99,Banda Baro
20210901,1.71,Banda Baro
20210902,0.85,Banda Baro
20210903,0.14,Banda Baro
20210904,0.2,Banda Baro
20210905,0.01,Banda Baro
20210906,0.0,Banda Baro
20210907,0.99,Banda Baro
20210908,2.9,Banda Baro
20210909,2.11,Banda Baro
20210910,0.49,Banda Baro
20210911,18.42,Banda Baro
20210912,3.24,Banda Baro
20210913,1.64,Banda Baro
20210914,0.01,Banda Baro
20210915,0.99,Banda Baro
20210916,1.37,Banda Baro
20210917,0.51,Banda Baro
20210918,3.15,Banda Baro
20210919,6.17,Banda Baro
20210920,2.27,Banda Baro
20210921,0.1,Banda Baro
20210922,0.51,Banda Baro
20210923,0.12,Banda Baro
20210924,1.76,Banda Baro
20210925,1.24,Banda Baro
20210926,10.67,Banda Baro
20210927,5.56,Banda Baro
20210928,6.57,Banda Baro
20210929,9.19,Banda Baro
20210930,29.11,Banda Baro
20211001,21.37,Banda Baro
20211002,0.25,Banda Baro
20211003,12.65,Banda Baro
20211004,6.12,Banda Baro
20211005,0.94,Banda Baro
20211006,10.03,Banda Baro
20211007,7.22,Banda Baro
20211008,0.48,Banda Baro
20211009,0.09,Banda Baro
20211010,0.2,Banda Baro
20211011,0.05,Banda Baro
20211012,0.0,Banda Baro
20211013,0.02,Banda Baro
20211014,0.88,Banda Baro
20211015,0.35,Banda Baro
20211016,35.24,Banda Baro
20211017,17.04,Banda Baro
20211018,1.24,Banda Baro
20211019,10.57,Banda Baro
20211020,9.09,Banda Baro
20211021,0.86,Banda Baro
20211022,3.84,Banda Baro
20211023,14.28,Banda Baro
20211024,5.99,Banda Baro
20211025,3.51,Banda Baro
20211026,22.77,Banda Baro
20211027,12.84,Banda Baro
20211028,0.39,Banda Baro
20211029,10.82,Banda Baro
20211030,26.77,Banda Baro
20211031,2.26,Banda Baro
20211101,2.89,Banda Baro
20211102,4.57,Banda Baro
20211103,1.72,Banda Baro
20211104,6.81,Banda Baro
20211105,5.81,Banda Baro
20211106,37.88,Banda Baro
20211107,6.22,Banda Baro
20211108,27.89,Banda Baro
20211109,4.11,Banda Baro
20211110,9.9,Banda Baro
20211111,4.14,Banda Baro
20211112,2.4,Banda Baro
20211113,0.2,Banda Baro
20211114,1.9,Banda Baro
20211115,3.92,Banda Baro
20211116,14.2,Banda Baro
20211117,11.5,Banda Baro
20211118,0.28,Banda Baro
20211119,0.7,Banda Baro
20211120,3.66,Banda Baro
20211121,3.08,Banda Baro
20211122,1.71,Banda Baro
20211123,4.97,Banda Baro
20211124,5.01,Banda Baro
20211125,1.73,Banda Baro
20211126,1.33,Banda Baro
20211127,15.36,Banda Baro
20211128,15.87,Banda Baro
20211129,43.43,Banda Baro
20211130,17.88,Banda Baro
20211201,3.31,Banda Baro
20211202,1.76,Banda Baro
20211203,15.25,Banda Baro
20211204,3.28,Banda Baro
20211205,4.31,Banda Baro
20211206,1.75,Banda Baro
20211207,3.93,Banda Baro
20211208,1.08,Banda Baro
20211209,4.17,Banda Baro
20211210,3.0,Banda Baro
20211211,2.51,Banda Baro
20211212,3.32,Banda Baro
20211213,0.66,Banda Baro
20211214,1.53,Banda Baro
20211215,6.1,Banda Baro
20211216,5.42,Banda Baro
20211217,16.47,Banda Baro
20211218,22.52,Banda Baro
20211219,19.52,Banda Baro
20211220,28.22,Banda Baro
20211221,26.17,Banda Baro
20211222,0.02,Banda Baro
20211223,0.58,Banda Baro
20211224,0.01,Banda Baro
20211225,0.0,Banda Baro
20211226,0.0,Banda Baro
20211227,0.06,Banda Baro
20211228,0.21,Banda Baro
20211229,0.44,Banda Baro
20211230,79.05,Banda Baro
20211231,81.37,Banda Baro
20220101,26.54,Banda Baro
20220102,7.6,Banda Baro
20220103,6.08,Banda Baro
20220104,25.02,Banda Baro
20220105,2.06,Banda Baro
20220106,1.13,Banda Baro
20220107,0.34,Banda Baro
20220108,3.97,Banda Baro
20220109,4.45,Banda Baro
20220110,6.76,Banda Baro
20220111,2.41,Banda Baro
20220112,9.66,Banda Baro
20220113,4.46,Banda Baro
20220114,0.28,Banda Baro
20220115,0.67,Banda Baro
20220116,1.76,Banda Baro
20220117,5.49,Banda Baro
20220118,2.65,Banda Baro
20220119,0.47,Banda Baro
20220120,0.66,Banda Baro
20220121,1.45,Banda Baro
20220122,0.74,Banda Baro
20220123,3.11,Banda Baro
20220124,35.99,Banda Baro
20220125,6.16,Banda Baro
20220126,0.07,Banda Baro
20220127,0.03,Banda Baro
20220128,0.07,Banda Baro
20220129,0.05,Banda Baro
20220130,0.06,Banda Baro
20220131,0.65,Banda Baro
20220201,0.7,Banda Baro
20220202,1.06,Banda Baro
20220203,0.53,Banda Baro
20220204,1.82,Banda Baro
20220205,1.65,Banda Baro
20220206,37.09,Banda Baro
20220207,5.06,Banda Baro
20220208,0.95,Banda Baro
20220209,16.91,Banda Baro
20220210,7.93,Banda Baro
20220211,10.09,Banda Baro
20220212,2.26,Banda Baro
20220213,2.26,Banda Baro
20220214,6.07,Banda Baro
20220215,58.77,Banda Baro
20220216,39.79,Banda Baro
20220217,6.41,Banda Baro
20220218,14.4,Banda Baro
20220219,16.64,Banda Baro
20220220,0.17,Banda Baro
20220221,0.09,Banda Baro
20220222,4.3,Banda Baro
20220223,2.62,Banda Baro
20220224,1.52,Banda Baro
20220225,8.25,Banda Baro
20220226,41.91,Banda Baro
20220227,40.83,Banda Baro
20220228,17.56,Banda Baro
20220301,8.42,Banda Baro
20220302,1.8,Banda Baro
20220303,0.75,Banda Baro
20220304,0.97,Banda Baro
20220305,7.07,Banda Baro
20220306,1.3,Banda Baro
20220307,0.82,Banda Baro
20220308,8.38,Banda Baro
20220309,13.31,Banda Baro
20220310,12.17,Banda Baro
20220311,1.87,Banda Baro
20220312,1.06,Banda Baro
20220313,2.62,Banda Baro
20220314,2.72,Banda Baro
20220315,5.3,Banda Baro
20220316,4.03,Banda Baro
20220317,31.88,Banda Baro
20220318,7.26,Banda Baro
20220319,8.76,Banda Baro
20220320,5.17,Banda Baro
20220321,1.46,Banda Baro
20220322,0.85,Banda Baro
20220323,3.68,Banda Baro
20220324,1.99,Banda Baro
20220325,0.89,Banda Baro
20220326,1.79,Banda Baro
20220327,0.28,Banda Baro
20220328,0.07,Banda Baro
20220329,0.4,Banda Baro
20220330,0.89,Banda Baro
20220331,0.56,Banda Baro
20220401,3.01,Banda Baro
20220402,23.6,Banda Baro
20220403,26.3,Banda Baro
20220404,1.94,Banda Baro
20220405,10.89,Banda Baro
20220406,3.53,Banda Baro
20220407,1.7,Banda Baro
20220408,0.93,Banda Baro
20220409,0.8,Banda Baro
20220410,1.61,Banda Baro
